url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/synapse-analytics/backuprestore/restore-sql-pool,Restore a dedicated SQL pool,Restore an existing dedicated SQL pool - Azure Synapse Analytics,,How-to guide for restoring an existing dedicated SQL pool.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this article, you learn how to restore an existing dedicated SQL pool in Azure Synapse Analytics using Azure portal",2026-06-11T17:23:00.000Z,how-to,,0.2,False,"Appears to be a step-by-step how-to for restoring a dedicated SQL pool via the Azure portal without clear indication of numeric limits, configuration parameter tables, error-code-based troubleshooting, or decision matrices. Based on the summary, it is primarily procedural guidance rather than detailed expert reference content.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/create-data-warehouse-azure-cli,Azure CLI,Quickstart: Create a Synapse SQL pool with Azure CLI - Azure Synapse Analytics,,Quickly create a Synapse SQL pool with a server-level firewall rule using the Azure CLI.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. Create a Synapse SQL pool (data warehouse) in Azure Synapse Analytics using the Azure CLI.",2026-05-03T11:12:00.000Z,quickstart,,0.3,False,Quickstart for creating a SQL pool via Azure CLI; mostly step-by-step commands without broader configuration matrices or limits.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/create-data-warehouse-portal,Portal,Quickstart: Create and query a dedicated SQL pool (formerly SQL DW) (Azure portal) - Azure Synapse Analytics,,Create and query a dedicated SQL pool (formerly SQL DW) using the Azure portal,"Quickly create and query a dedicated SQL pool (formerly SQL DW) in Azure Synapse Analytics using the Azure portal. Important This quickstart helps you to create a dedicated SQL pool (formerly SQL DW). To create a dedicated SQL pool in Azure Synapse Analytics workspace and take advantage of the latest features and integration in your Azure Synapse Analytics workspace, instead useQuickstart: Create a dedicated SQL pool using Synapse Studio.",2023-02-22T23:04:00.000Z,quickstart,,0.45,False,Quickstart for creating and querying via portal; basic tutorial rather than configuration reference or best-practices guide.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/create-data-warehouse-powershell,PowerShell,Quickstart: Create a dedicated SQL pool (formerly SQL DW) with Azure PowerShell - Azure Synapse Analytics,,Quickly create a dedicated SQL pool (formerly SQL DW) with a server-level firewall rule using Azure PowerShell.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. Create an dedicated SQL pool (formerly SQL DW) in Azure Synapse Analytics using Azure PowerShell.",2026-05-03T11:12:00.000Z,quickstart,,0.3,False,"Quickstart for creating a dedicated SQL pool via PowerShell; procedural tutorial rather than reference for limits, config options, or troubleshooting.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/design-elt-data-loading,Overview,"Instead of ETL, Design ELT - Azure Synapse Analytics",Design ELT-based data loading patterns for Synapse dedicated SQL pools,Implement flexible data loading strategies for dedicated SQL pools within Azure Synapse Analytics.,"Traditional SMP dedicated SQL pools use an Extract, Transform, and Load (ETL) process for loading data. Synapse SQL, within Azure Synapse Analytics, uses distributed query processing architecture that takes advantage of the scalability and flexibility of compute and storage resources. Using an Extract, Load, and Transform (ELT) process uses built-in distributed query processing capabilities and eliminates the resources needed for data transformation before loading. While dedicated SQL pools supp",2024-12-29T12:12:00.000Z,conceptual,architecture-patterns,0.6,True,"Discusses ELT vs ETL specifically for Synapse dedicated SQL pools with product-specific loading strategies; focuses on when to use ELT and trade-offs, which is an architecture/design pattern decision.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/design-guidance-for-replicated-tables,Replicated tables,Design guidance for replicated tables - Azure Synapse Analytics,Design replicated tables in Synapse SQL pool,Recommendations for designing replicated tables in Synapse SQL pool,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. This article gives recommendations for designing replicated tables in your Synapse SQL pool schema. Use these recommen",2026-05-03T11:12:00.000Z,best-practice,architecture-patterns,0.7,True,"Provides product-specific design guidance on when to use replicated tables versus other distributions, including trade-offs and Synapse-specific behavior.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/disable-geo-backup,Disable geo-backups,Disable geo-backups - Azure Synapse Analytics,Disable geo-backups for Synapse dedicated SQL pool,How-to guide for disabling geo-backups for a dedicated SQL pool (formerly SQL DW) in Azure Synapse Analytics,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. In this article, you learn to disable geo-backups for yourdedicated SQL pool (formerly SQL DW)in the Azure portal.",2026-05-03T11:12:00.000Z,how-to,configuration,0.7,True,Explains how to disable geo-backups; involves specific configuration settings and implications unique to Synapse backup behavior.,unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/dns-alias-overview,DNS alias,DNS Alias - Azure Synapse Analytics,,"Your applications can connect to an alias for the name of the logical server. You can change alias anytime, to facilitate testing and so on.","Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. For standalone dedicated SQL pools that aren't in a Synapse workspace, you can configure a custom Domain Name System (",2026-06-02T19:32:00.000Z,concept-article,,0.0,False,"Appears to be a conceptual overview of DNS aliases for Azure Synapse / SQL DW without clear evidence of numeric limits, detailed configuration parameter tables, or troubleshooting mappings. Likely explains what DNS aliases are and how they can be used, but not in the structured, expert-knowledge forms defined (limits, config tables, error codes, etc.).",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/dns-alias-powershell-create,Create DNS alias with PowerShell or Azure CLI,DNS Alias (PowerShell & Azure CLI) - Azure Synapse Analytics,Manage Azure Synapse DNS aliases with PowerShell and CLI,"PowerShell and Azure CLI cmdlets enable you to redirect new client connections to a different SQL server in Azure, without having to touch any client configuration.","Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. This article provides Azure PowerShell Az module or Azure CLI scripts to demonstrate how you can manage a DNS alias fo",2026-06-02T19:32:00.000Z,how-to,integrations,0.68,True,"The page provides concrete Azure PowerShell Az and Azure CLI scripts and cmdlets for managing DNS aliases for Azure Synapse dedicated SQL pools. It includes product-specific command names, parameters, and usage patterns that go beyond generic knowledge of DNS or scripting, fitting the integrations & coding patterns category best.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/fivetran-quickstart,Connect with Fivetran,Quickstart: Fivetran and dedicated SQL pool (formerly SQL DW) - Azure Synapse Analytics,Set up Fivetran with Synapse dedicated SQL pool,Get started with Fivetran and dedicated SQL pool (formerly SQL DW) in Azure Synapse Analytics.,"Tip Microsoft Fabric Data Warehouseis an enterprise scale relational warehouse on a data lake foundation, with a future-ready architecture, built-in AI, and new features. If you're new to data warehousing, start with Fabric Data Warehouse. Existingdedicated SQL pool workloads can upgrade to Fabricto access new capabilities across data science, real-time analytics, and reporting. This quickstart describes how to set up a new Fivetran user to work with a dedicated SQL pool (formerly SQL DW). The a",2026-05-03T11:12:00.000Z,quickstart,integrations,0.7,True,"Quickstart for Fivetran and dedicated SQL pool; typically includes connector configuration parameters, permissions, and endpoint details unique to this integration.",unchanged
https://learn.microsoft.com/en-us/azure/synapse-analytics/sql-data-warehouse/gen2-migration-schedule,Gen2 region upgrade schedule,Migrate your dedicated SQL pool (formerly SQL DW) to Gen2 - Azure Synapse Analytics,Plan and execute migration of dedicated SQL pool to Gen2,Instructions for migrating an existing dedicated SQL pool (formerly SQL DW) to Gen2 and the migration schedule by region.,"Microsoft is helping to reduce the entry-level cost of running a dedicated SQL pool (formerly SQL DW). Lower compute tiers capable of handling demanding queries are now available for dedicated SQL pool (formerly SQL DW). Read the full announcementLower compute tier support for Gen2. The new offering is available in the regions noted in the table below. For supported regions, existing Gen1 dedicated SQL pool (formerly SQL DW) can be upgraded to Gen2 through either:",2022-02-18T12:06:00.000Z,how-to,decision-making,0.7,True,Covers migration schedule by region and upgrade options; includes region-specific availability and guidance on when/how to migrate between generations.,unchanged
